from,to,adj_p_value,log2fc,factor,factor_1,factor_2
GLDS-102,236511,0.02245071,-0.137717288,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,213452,0.016655094,-0.201129258,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,66412,0.000287879,-0.3890924,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,330788,0.018045903,-0.247495363,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,11831,0.049887667,-0.612245937,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,19290,0.039829074,-0.149297594,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,240660,0.015057937,-0.235896384,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,225888,0.001546068,-0.177913696,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,12767,0.011761794,-0.630933996,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,243385,0.018788,-0.344527836,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,434377,0.016474267,-0.467631675,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,67109,0.011557271,-0.210695966,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,240025,0.017446576,-0.275077537,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,243270,0.012402947,-0.552803384,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,15372,0.000387444,-0.702012955,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,78757,0.009820822,-0.149472615,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,20667,0.016974099,-0.210670572,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,58887,0.013168848,-0.168343131,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,52609,0.000149215,-0.377998466,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,16855,0.001792688,-0.756982592,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,67379,0.017085145,-0.259149247,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,260299,0.001957333,-0.228041898,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,18627,0.044508299,-0.710653899,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,16367,0.000854804,-0.277284848,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,18521,0.017348761,-0.20428823,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,12296,0.008309556,-0.580425537,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,72333,0.024711352,-0.34793087,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,19946,0.001074569,-0.238430166,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,75705,0.013296042,-0.263715678,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,13170,7.1e-06,-2.205396513,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,,0.017766192,-0.561558756,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,223989,0.024711352,-0.172844507,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,433586,0.009711484,-0.27446569,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,20315,0.008892139,-0.554255983,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,20115,0.04141222,-0.173334455,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,12879,0.000868674,-0.284052573,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,170788,0.025458869,-0.702938228,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,77739,0.008595477,-0.484568064,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,12953,0.021949877,-0.422986542,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,227867,0.045973881,-0.218241517,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,12443,0.033246675,-0.32794552,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,65019,0.00185509,-0.195249,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,71839,0.045973881,-0.483630372,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,68949,0.004089891,-0.384157364,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,382423,0.018163444,-0.139846673,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,269704,0.046560785,-0.153691195,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,100043295,0.047465331,-0.421585916,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,56771,0.037218973,-0.222339127,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,239217,0.009829452,-0.282873604,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,353342,0.004828899,-0.294584927,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,109169,0.011557271,-0.269302311,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-102,207728,0.002497951,-0.267951667,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,23849.0,0.000415977547003642,-0.490277864482904,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,12029.0,0.0086733527333264,-0.869049234356374,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,19088.0,0.0422016317808234,-0.917943270195156,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,16600.0,0.0042390562257867,-0.710263296273169,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,15937.0,0.0337052944651173,-0.556558513384262,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,18104.0,0.0214568902291302,-0.413057296216546,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,16001.0,1.61450444777223e-05,-0.361376407547069,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,13836.0,0.0310493699103818,-0.544683793450489,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,14055.0,0.0076393352106554,-0.303059778787085,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,55942.0,0.0265148477989926,-0.413431437462673,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,100271841.0,0.0483989615414576,-0.296901287945621,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,27362.0,5.24180481805933e-05,-0.389513095639897,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,67533.0,0.0094674697096476,-0.336173450294054,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,11754.0,0.001446683141228,-0.834251715971159,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,93759.0,0.006299001285896,-0.323578245331588,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,216190.0,0.0171805426022507,-0.305679643067735,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,14584.0,0.0457314254337689,-0.522778442174373,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,57230.0,0.0053039949969611,-0.531658442363472,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,20384.0,0.0106598175831501,-0.29934398380307,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,72739.0,0.046324157283528,-0.272950237675033,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,353187.0,0.0042390562257867,-0.478587129244811,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,66270.0,0.009268205607687,-0.515605283583466,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,271377.0,0.0305974496625986,-0.248751001531464,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,11838.0,0.046985687384292,-1.16126922735279,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,11450.0,0.0082914562100937,-1.46695012870293,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,11504.0,2.75502074376521e-07,-0.924313371443589,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,50766.0,2.46499769155465e-06,-0.470608754788049,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,56072.0,0.000794800510108477,-1.44381478923038,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,64540.0,0.0083597989222403,-0.640214141052615,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,19243.0,0.0034675496461234,-1.16246854971222,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,12795.0,0.0428529847991209,-1.15613447050612,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,18628.0,1.3836191245084202e-09,-1.34869336820827,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,16599.0,0.0183552576116345,-0.412826756111545,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,101214.0,0.000195075154801003,-0.474359947104504,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,57436.0,1.31096784689905e-06,-0.710512727109114,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,14311.0,0.0247205477336276,-1.29750091835023,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,53896.0,0.0149703276917495,-1.64325620968548,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,103968.0,0.0230058604170941,-1.22519306777573,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,21345.0,0.026221458160649,-0.796120934232103,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,233865.0,0.0050170233889542,-0.321818912436802,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,216505.0,0.0107059580028576,-0.484009131614438,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,84094.0,0.0296816609974658,-0.449119697925694,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,235493.0,0.0106598175831501,-0.273523959792303,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,103406.0,0.0171805426022507,-0.637096319093337,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,11475.0,0.0034386429709799,-0.770075165657996,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,18787.0,0.0040018668442186,-0.72965847842701,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,214855.0,0.0483989615414576,-0.651204621022142,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,67333.0,0.0455531710403327,-0.514935619935094,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,229599.0,0.0012715387637638,-1.47888148336682,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,19041.0,0.0028162528051641,-0.485116849852417,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,215160.0,0.0330829113577968,-0.353003105152406,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,18707.0,0.0478914862792404,-0.475435330337639,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,108767.0,0.0204382151393942,-0.368697123628101,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,17872.0,0.0136403850932963,-0.446471101858619,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,110948.0,0.01560768295592,-0.372107732299196,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,116914.0,0.0043521729479238,-0.540705404535914,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,14369.0,0.0103864582360031,-0.443521649019328,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,74737.0,0.0351235303818872,-0.220193030275413,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,75698.0,0.0106598175831501,-0.270243964511645,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,16518.0,0.0151490843886521,-0.369907957149107,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,105372.0,0.0076393352106554,-0.324920162528702,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,15901.0,0.000547659962432549,-0.905578897452067,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,234725.0,0.0028130765693179,-0.496284479004452,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,103220.0,0.0250709912229953,-0.605235854682514,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,69017.0,0.0071484749179853,-2.03043401119145,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,108954.0,0.0455531710403327,-0.216155331076769,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,18793.0,0.0013371360028382,-1.28632977358673,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,396184.0,0.0198448297846729,-0.820737740716499,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,240025.0,0.0299824249067603,-0.702417163515191,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,244152.0,0.0136403850932963,-0.697026881148624,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,24074.0,0.0483989615414576,-0.322407799627778,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,227699.0,0.0039766480953033,-0.376293938680945,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,231991.0,0.0389685546799322,-0.426648432570946,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,235584.0,0.0483989615414576,-0.373067801597333,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,381310.0,9.40710974899124e-05,-1.32928244519386,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,16855.0,0.0076393352106554,-0.798367839295989,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,16598.0,0.000115953249813497,-0.599370972789324,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,18627.0,6.10910124672055e-08,-1.52919874030093,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,14613.0,0.0478940097503277,-0.721257654370702,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,16846.0,0.0228895510648858,-1.82464689060025,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,13170.0,0.000748348950092053,-1.67680789770987,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,12879.0,0.0012715387637638,-0.713791835194977,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,14536.0,0.0017732567726056,-0.718632900306736,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,68852.0,0.0076393352106554,-0.515660691025618,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,433367.0,0.0230058604170941,-1.74150626674777,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,242785.0,0.0094830004054729,-0.359546721910643,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,71839.0,6.28334551004815e-06,-0.776795731709637,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,381823.0,0.0019961329637959,-1.11005382965024,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,434215.0,0.0044334384899624,-0.82821202780511,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,666938.0,0.0305974496625986,-0.662362252959237,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,,0.000127503608735928,-1.07298820278035,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,,0.0183888903214794,-0.865531631125495,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,,0.0420145293093536,-0.660523315726761,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,,0.0082143958352616,-0.94041351231558,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,,0.0303900097550059,-0.8910661019574,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,,0.0412004865308887,-0.958067380394128,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-101,,0.0078176078433149,-1.5314671751313,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14955.0,7.79590860333623e-10,-0.559962176763183,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67608.0,5.58265710065432e-07,-0.211575121950429,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14158.0,0.0107959456654276,-0.24393325815193,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,231841.0,0.037174971855246,-0.232477668236325,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14673.0,0.0023924302848072,-0.186227158562939,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17428.0,0.0054096901965262,-0.380135985363965,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12029.0,4.22277021826651e-07,-0.928860135717667,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11877.0,0.0499279907605573,-0.252013111094904,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12846.0,6.82510372688623e-06,-0.324490095875311,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,23994.0,1.59408196263586e-07,-0.245140759407183,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,216527.0,0.000694736766553247,-0.275609386153044,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,216810.0,0.0033823745815424,-0.175538061318426,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70465.0,0.000749734633743016,-0.290469012928442,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20682.0,2.10756051836103e-25,-1.86806920977656,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,57316.0,0.00909230799043,-0.266044982539449,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,15277.0,0.000102867644905735,-0.231408016106235,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,234852.0,0.000226762754899794,-0.208256515529839,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67065.0,5.71299437549503e-05,-0.346716823376628,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,232223.0,0.0287561452441543,-0.202177109723257,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,27078.0,0.0082355255594439,-0.544985857978589,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,99683.0,0.0377400141660486,-0.116995268994227,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,52530.0,0.000267827378521157,-0.289545322574102,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11836.0,0.0209050276432577,-0.0988438881653766,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,214895.0,0.0424874910465616,-0.121235014192324,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,15451.0,2.26757677023571e-14,-1.11440624039236,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,384061.0,2.31356483955645e-10,-0.49366376030227,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11433.0,0.0189712005364006,-0.926837398865807,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,15115.0,0.0088931319108578,-0.15363931617375,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,229512.0,0.0102517231523234,-0.278160207821274,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12462.0,0.0063741187974285,-0.175162111377839,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56700.0,0.03572181409503,-0.236183921966845,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56463.0,0.00025486596217756,-0.177094306027965,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19155.0,2.6472479719018e-06,-0.266710439995421,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67951.0,0.0300975481382321,-0.37551239156659,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17285.0,0.0037677792553666,-0.420615809675417,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22158.0,3.89812001509049e-08,-0.506538354292891,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22154.0,0.0180219513626456,-0.232966859900492,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14230.0,4.97117409433953e-05,-0.702825522531061,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67458.0,0.0261845195599008,-0.16912040216742,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11677.0,4.55418892899947e-06,-0.22536175065346,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13202.0,0.0019707603292812,-0.219399996199551,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66942.0,0.0248664952721933,-0.200535242375496,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,24109.0,0.0350672696355641,-0.109760033381636,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,107022.0,8.13373877704635e-06,-0.454396514502378,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11651.0,0.0291046917902776,-0.151208505821268,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,71743.0,0.0086020726611918,-0.283192536784225,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,232670.0,0.0176956707309984,-0.45236517581392,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66877.0,0.0102517231523234,-0.144702969821578,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,103136.0,0.0014408410661537,-0.221115164034046,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,216558.0,0.0036665559831757,-0.250202700194711,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,212528.0,0.000191354246213688,-0.39421073969535,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13726.0,0.0104449084185082,-0.187649599441292,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,27061.0,0.0118905388610145,-0.157868148697147,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,72722.0,2.87702838394881e-08,-0.23281273911557,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16997.0,8.01190270331302e-15,-1.53631092194822,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67091.0,2.27983120655684e-05,-0.522858722824661,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20926.0,0.0256393000339657,-0.125296738673857,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20316.0,0.0437659402014977,-0.144231819449464,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13163.0,0.0060921826594438,-0.234966224618649,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,75751.0,0.0011034587928068,-0.284329025689445,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13864.0,0.0029790796121308,-0.211075230500722,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67023.0,2.78390936323833e-06,-0.28853868674847,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,77090.0,0.0492572559438444,-0.246785552342541,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,77832.0,2.75052281701429e-14,-0.791500730330281,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,21844.0,4.3522960728623e-06,-0.576417149737242,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,65962.0,0.000760805932019287,-0.256286690341325,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,103742.0,0.000568212702925499,-0.309237313978735,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,21803.0,0.000157280758704897,-0.434923849498698,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68079.0,0.0051336503866551,-0.249625042980485,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14231.0,0.0024389999267646,-0.478437107574949,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56418.0,1.99347534769013e-09,-0.270055931791175,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14711.0,0.0052992696435896,-0.597853549111002,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,105298.0,0.010526599349206,-0.180217769619974,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14248.0,0.00011100954402536,-0.212981095112804,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,21975.0,0.0087053536712985,-0.209596266562101,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,57435.0,0.0482552030302722,-0.304762259185029,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,27221.0,0.000312498822340174,-0.645562898387374,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67846.0,0.0142219621232436,-0.4444610471835,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,84036.0,1.20638258192087e-07,-0.406317104674764,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12491.0,0.000952179031340566,-0.37651406460392,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,57278.0,2.34447177675366e-29,-0.664495420780688,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19698.0,0.000364785406235095,-0.45887699297157,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16600.0,5.48163987756592e-05,-1.14666699127342,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,15331.0,1.48323129880342e-05,-0.186106154916052,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18475.0,0.0148682535621493,-0.237765487078007,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19386.0,0.0450688031932308,-0.12494491654764,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13544.0,1.01152303325764e-05,-0.345326649040057,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,224045.0,0.0193270005742616,-0.166367152853741,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19158.0,1.79926002946946e-05,-0.275925329819437,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20340.0,0.000400465097685568,-0.121250074898503,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,27049.0,0.000205571919561811,-0.210346416127831,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,72349.0,1.0803365486061502e-09,-0.434325935639507,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,15937.0,8.422621605771649e-12,-0.946539175179915,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74764.0,1.01562625915613e-05,-0.310740147576157,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12870.0,3.55211009264303e-07,-0.490622211826739,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,15116.0,0.001380221921466,-1.43676643192616,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,225895.0,0.0248167608590089,-0.312559707904545,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,233011.0,0.000517972317877877,-0.38388391085899,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,76889.0,8.6179933344594e-06,-0.522060508979759,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,78656.0,0.0429444741995288,-0.131168666397274,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17776.0,0.0024164421175889,-0.255273346929247,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13423.0,1.21153697213421e-05,-0.49135695048398,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12317.0,0.000117840739308313,-0.197894401360882,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67619.0,3.90758342876501e-06,-0.456502274321472,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18104.0,1.4078362312392402e-23,-1.31809798048733,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14866.0,0.009183247587615,-0.150274722533505,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70683.0,0.0077199773869127,-0.223807852213396,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16795.0,3.4272661264914402e-15,-0.664333424491527,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,140709.0,0.0079176138026932,-0.989346094134767,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,64143.0,3.39249754750514e-06,-0.310226112864839,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67838.0,4.0612176946529e-06,-0.273875240976522,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20256.0,0.0396203475425578,-0.494918935818295,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14389.0,6.27358836975857e-05,-0.334304062033429,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,52440.0,0.0194809508193002,-0.152916239507941,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,102098.0,9.558359528493881e-09,-0.43446653301243,spaceflight_v_ground_control,spaceflight,ground_control
